shipment_id	store_id	vendor_id
6132	393	201
6133	611	517
6134	168	266
6135	902	57
6136	865	389
6137	252	239
6138	389	251
6139	259	472
6140	843	663
6141	301	997
6142	170	438
6143	692	541
6144	351	107
6145	916	405
6146	175	237
6147	454	922
6148	185	763
6149	232	627
6150	369	725
6151	207	79
6152	818	357
6153	564	326
6154	908	55
6155	814	563
6156	312	63
6157	357	239
6158	224	458
6159	807	775
6160	351	310
6161	679	217
6162	413	591
6163	793	710
6164	808	359
6165	61	973
6166	374	605
6167	116	944
6168	601	680
6169	177	108
6170	655	352
6171	710	275
6172	734	857
6173	191	928
6174	245	41
6175	551	76
6176	527	664
6177	699	265
6178	242	972
6179	602	289
6180	621	802
6181	311	822
6182	141	228
6183	508	849
6184	904	965
6185	856	392
6186	12	587
6187	230	919
6188	166	843
6189	638	399
6190	535	32
6191	99	932
6192	22	363
6193	803	722
6194	671	606
6195	675	536
6196	31	91
6197	483	68
6198	590	196
6199	262	238
6200	706	433
6201	944	931
6202	754	474
6203	680	56
6204	918	21
6205	323	117
6206	278	834
6207	510	546
6208	440	69
6209	160	676
6210	68	712
6211	52	289
6212	259	206
6213	535	295
6214	933	395
6215	889	544
6216	408	924
6217	169	193
6218	829	602
6219	160	396
6220	252	413
6221	194	335
6222	170	324
6223	725	914
6224	748	700
6225	751	205
6226	628	356
6227	971	503
6228	463	78
6229	981	532
6230	501	670
6231	609	387
6232	779	450
6233	650	106
6234	946	489
6235	224	173
6236	238	291
6237	705	996
6238	661	568
6239	286	800
6240	234	747
6241	427	538
6242	529	887
6243	511	982
6244	980	495
6245	985	652
6246	679	35
6247	854	439
6248	234	800
6249	598	54
6250	830	944
6251	974	584
6252	36	593
6253	497	314
6254	46	393
6255	142	982
6256	65	644
6257	908	160
6258	769	776
6259	316	326
6260	501	923
6261	283	496
6262	679	156
6263	708	517
6264	521	415
6265	734	390
6266	831	717
6267	396	27
6268	213	272
6269	136	565
6270	870	97
6271	70	162
6272	1	544
6273	565	106
6274	248	774
6275	244	968
6276	102	163
6277	18	548
6278	155	911
6279	231	88
6280	212	841
6281	986	315
6282	848	519
6283	786	204
6284	669	469
6285	848	550
6286	505	493
6287	577	234
6288	709	849
6289	507	863
6290	498	264
6291	526	552
6292	524	187
6293	200	214
6294	483	689
6295	923	681
6296	995	366
6297	258	745
6298	360	258
6299	990	3
6300	570	983
6301	654	992
6302	999	239
6303	259	82
6304	631	509
6305	4	800
6306	585	152
6307	934	908
6308	904	231
6309	821	625
6310	137	374
6311	334	582
6312	254	148
6313	17	748
6314	844	721
6315	488	527
6316	48	198
6317	666	261
6318	561	256
6319	770	619
6320	733	808
6321	41	613
6322	143	940
6323	503	9
6324	411	386
6325	223	561
6326	385	85
6327	537	544
6328	387	949
6329	258	700
6330	717	669
6331	910	969
6332	731	901
6333	592	837
6334	854	718
6335	21	112
6336	710	188
6337	327	622
6338	881	561
6339	397	386
6340	873	783
6341	410	388
6342	902	272
6343	138	999
6344	218	441
6345	112	551
6346	745	406
6347	79	119
6348	630	574
6349	653	209
6350	873	823
6351	515	977
6352	585	155
6353	427	751
6354	359	34
6355	839	918
6356	549	688
6357	65	660
6358	114	692
6359	340	68
6360	601	92
6361	370	529
6362	792	325
6363	91	742
6364	951	598
6365	891	924
6366	155	921
6367	161	958
6368	510	661
6369	996	928
6370	542	401
6371	453	518
6372	916	841
6373	369	757
6374	59	237
6375	510	27
6376	73	143
6377	679	412
6378	616	704
6379	913	967
6380	28	271
6381	102	341
6382	348	748
6383	312	754
6384	233	275
6385	846	891
6386	799	334
6387	542	733
6388	381	30
6389	529	770
6390	106	649
6391	754	965
6392	792	353
6393	268	988
6394	405	331
6395	826	992
6396	850	239
6397	149	135
6398	547	893
6399	934	165
6400	435	403
6401	842	172
6402	194	384
6403	80	965
6404	503	755
6405	980	158
6406	22	485
6407	725	244
6408	916	53
6409	367	58
6410	733	710
6411	558	471
6412	79	114
6413	260	494
6414	656	93
6415	655	719
6416	945	944
6417	651	746
6418	144	872
6419	872	103
6420	673	691
6421	238	130
6422	791	939
6423	921	835
6424	407	992
6425	351	536
6426	452	985
6427	975	491
6428	758	975
6429	49	890
6430	208	671
6431	422	551
6432	980	999
6433	472	591
6434	793	195
6435	500	421
6436	581	843
6437	533	205
6438	868	482
6439	118	349
6440	445	69
6441	895	232
6442	242	340
6443	933	138
6444	84	676
6445	843	433
6446	29	419
6447	95	553
6448	203	473
6449	918	124
6450	32	255
6451	279	645
6452	126	451
6453	199	817
6454	289	752
6455	29	576
6456	568	763
6457	592	165
6458	823	159
6459	996	254
6460	81	125
6461	270	856
6462	81	371
6463	74	235
6464	639	64
6465	261	109
6466	409	381
6467	342	554
6468	250	727
6469	796	499
6470	294	118
6471	852	980
6472	433	132
6473	161	127
6474	65	106
6475	508	198
6476	808	551
6477	718	819
6478	705	98
6479	302	218
6480	260	432
6481	511	813
6482	247	439
6483	47	373
6484	608	109
6485	659	418
6486	877	210
6487	93	70
6488	271	947
6489	624	328
6490	541	764
6491	337	601
6492	529	172
6493	433	138
6494	417	760
6495	12	314
6496	173	609
6497	60	785
6498	119	13
6499	509	966
6500	836	180
6501	843	350
6502	992	469
6503	715	144
6504	884	780
6505	941	620
6506	799	464
6507	141	463
6508	551	334
6509	249	838
6510	761	644
6511	848	933
6512	705	740
6513	729	580
6514	415	339
6515	206	803
6516	23	97
6517	294	964
6518	21	258
6519	931	635
6520	956	98
6521	586	831
6522	557	28
6523	980	627
6524	92	445
6525	723	854
6526	5	754
6527	194	763
6528	520	859
6529	323	394
6530	756	661
6531	946	380
6532	700	287
6533	634	99
6534	399	587
6535	755	277
6536	526	702
6537	686	186
6538	648	880
6539	161	114
6540	903	712
6541	151	163
6542	480	239
6543	738	532
6544	405	271
6545	539	829
6546	924	118
6547	99	770
6548	555	320
6549	580	154
6550	294	684
6551	83	748
6552	849	137
6553	920	238
6554	794	613
6555	237	822
6556	724	929
6557	631	697
6558	790	838
6559	361	889
6560	133	932
6561	565	399
6562	229	698
6563	377	665
6564	54	572
6565	710	117
6566	376	535
6567	491	10
6568	590	576
6569	311	345
6570	480	841
6571	438	861
6572	45	617
6573	788	347
6574	450	774
6575	262	170
6576	485	118
6577	417	111
6578	126	640
6579	280	858
6580	677	232
6581	77	972
6582	717	111
6583	824	883
6584	838	976
6585	633	960
6586	307	124
6587	811	265
6588	768	570
6589	496	905
6590	111	277
6591	894	733
6592	228	768
6593	377	358
6594	976	447
6595	278	957
6596	113	727
6597	45	292
6598	814	852
6599	132	81
6600	517	253
6601	836	666
6602	407	674
6603	933	178
6604	127	94
6605	294	623
6606	581	296
6607	739	987
6608	638	147
6609	164	231
6610	115	402
6611	496	293
6612	429	545
6613	673	276
6614	606	316
6615	774	43
6616	246	854
6617	371	575
6618	732	990
6619	552	773
6620	196	927
6621	355	297
6622	787	493
6623	309	112
6624	310	128
6625	724	966
6626	442	692
6627	621	548
6628	620	719
6629	760	251
6630	350	864
6631	819	138
6632	952	208
6633	335	739
6634	329	441
6635	193	48
6636	508	41
6637	64	775
6638	621	652
6639	4	440
6640	380	241
6641	747	742
6642	694	567
6643	20	201
6644	834	472
6645	32	566
6646	788	957
6647	880	188
6648	572	104
6649	348	287
6650	662	610
6651	184	628
6652	445	670
6653	420	616
6654	845	506
6655	917	658
6656	293	165
6657	904	842
6658	239	626
6659	502	13
6660	202	286
6661	880	737
6662	423	916
6663	762	545
6664	304	222
6665	474	474
6666	907	887
6667	553	257
6668	800	685
6669	224	563
6670	723	5
6671	740	498
6672	949	43
6673	39	420
6674	424	882
6675	149	463
6676	73	958
6677	882	755
6678	858	525
6679	747	637
6680	243	467
6681	402	116
6682	822	563
6683	40	527
6684	193	194
6685	539	875
6686	378	302
6687	501	620
6688	290	806
6689	728	629
6690	534	364
6691	736	910
6692	89	304
6693	247	83
6694	934	445
6695	823	78
6696	991	295
6697	989	882
6698	385	44
6699	430	467
6700	710	94
6701	487	96
6702	842	279
6703	539	127
6704	731	965
6705	777	286
6706	943	230
6707	17	601
6708	637	230
6709	647	818
6710	111	964
6711	857	46
6712	417	404
6713	832	733
6714	347	34
6715	2	724
6716	936	417
6717	885	568
6718	464	963
6719	369	899
6720	279	306
6721	964	569
6722	490	608
6723	77	72
6724	345	563
6725	447	364
6726	511	823
6727	128	961
6728	48	991
6729	355	348
6730	968	328
6731	899	890
6732	12	293
6733	166	766
6734	987	113
6735	162	274
6736	686	879
6737	688	298
6738	423	584
6739	427	600
6740	923	202
6741	535	773
6742	994	125
6743	15	707
6744	257	293
6745	650	593
6746	411	887
6747	981	744
6748	590	910
6749	911	462
6750	611	928
6751	165	136
6752	633	112
6753	365	388
6754	423	15
6755	781	585
6756	183	247
6757	836	377
6758	675	426
6759	831	682
6760	755	869
6761	440	436
6762	976	301
6763	30	721
6764	315	932
6765	448	938
6766	863	356
6767	326	414
6768	402	663
6769	593	110
6770	296	652
6771	398	727
6772	604	14
6773	361	387
6774	821	741
6775	368	746
6776	881	682
6777	772	871
6778	822	497
6779	400	202
6780	912	799
6781	356	478
6782	106	77
6783	317	420
6784	61	33
6785	320	459
6786	617	405
6787	593	271
6788	932	356
6789	301	668
6790	32	500
6791	924	656
6792	862	134
6793	953	518
6794	222	556
6795	512	657
6796	50	738
6797	854	524
6798	144	760
6799	888	683
6800	766	313
6801	733	940
6802	254	649
6803	494	37
6804	303	627
6805	412	849
6806	303	954
6807	212	699
6808	430	852
6809	235	388
6810	207	347
6811	341	326
6812	987	893
6813	562	344
6814	443	972
6815	7	725
6816	926	517
6817	787	150
6818	797	844
6819	560	667
6820	770	579
6821	331	843
6822	75	766
6823	920	728
6824	970	147
6825	582	499
6826	325	975
6827	741	245
6828	941	746
6829	452	534
6830	795	333
6831	410	820
6832	646	444
6833	317	139
6834	910	78
6835	529	44
6836	938	996
6837	904	443
6838	788	971
6839	152	440
6840	72	326
6841	969	757
6842	606	387
6843	604	416
6844	161	179
6845	783	4
6846	770	153
6847	120	836
6848	473	120
6849	97	644
6850	466	516
6851	753	588
6852	139	887
6853	650	755
6854	803	511
6855	329	888
6856	631	176
6857	711	713
6858	298	792
6859	289	233
6860	327	595
6861	711	611
6862	848	212
6863	828	427
6864	524	441
6865	770	976
6866	606	619
6867	727	223
6868	118	800
6869	995	658
6870	114	717
6871	76	813
6872	495	856
6873	517	928
6874	209	783
6875	825	63
6876	637	271
6877	286	788
6878	486	925
6879	704	947
6880	994	799
6881	505	331
6882	185	963
6883	430	48
6884	900	77
6885	807	793
6886	180	113
6887	372	624
6888	469	500
6889	445	308
6890	772	497
6891	461	904
6892	737	62
6893	646	847
6894	657	865
6895	913	834
6896	468	227
6897	569	995
6898	5	378
6899	497	266
6900	503	237
6901	522	649
6902	823	674
6903	115	274
6904	817	422
6905	138	452
6906	451	465
6907	476	772
6908	858	82
6909	89	294
6910	603	390
6911	776	225
6912	884	197
6913	891	518
6914	289	887
6915	527	592
6916	1000	770
6917	938	23
6918	152	969
6919	549	957
6920	60	408
6921	218	852
6922	417	678
6923	943	465
6924	363	696
6925	406	713
6926	354	54
6927	985	695
6928	10	993
6929	327	52
6930	573	480
6931	695	253
6932	496	110
6933	6	43
6934	708	449
6935	202	418
6936	885	308
6937	783	526
6938	268	211
6939	634	168
6940	468	888
6941	892	213
6942	616	32
6943	194	131
6944	338	307
6945	441	650
6946	585	135
6947	369	396
6948	136	218
6949	307	127
6950	306	261
6951	351	341
6952	687	115
6953	843	77
6954	510	824
6955	992	764
6956	403	3
6957	533	639
6958	532	156
6959	387	949
6960	370	380
6961	454	200
6962	482	334
6963	836	7
6964	395	538
6965	497	850
6966	315	768
6967	52	801
6968	510	573
6969	859	290
6970	448	988
6971	16	297
6972	162	376
6973	189	383
6974	194	41
6975	707	890
6976	345	406
6977	641	236
6978	791	718
6979	800	639
6980	141	711
6981	185	765
6982	928	182
6983	579	192
6984	846	96
6985	419	793
6986	40	259
6987	659	336
6988	276	111
6989	586	968
6990	430	79
6991	563	703
6992	714	940
6993	395	66
6994	426	357
6995	265	580
6996	858	309
6997	175	866
6998	118	856
6999	750	609
7000	706	735
7001	907	708
7002	237	277
7003	452	171
7004	30	646
7005	508	993
7006	198	499
7007	330	497
7008	193	757
7009	272	950
7010	514	486
7011	512	928
7012	491	990
7013	714	275
7014	467	301
7015	169	690
7016	446	954
7017	978	565
7018	601	988
7019	872	59
7020	810	16
7021	917	941
7022	955	145
7023	851	878
7024	334	235
7025	170	213
7026	36	596
7027	364	832
7028	159	371
7029	983	269
7030	298	712
7031	259	978
7032	557	530
7033	657	26
7034	964	984
7035	191	108
7036	484	347
7037	162	73
7038	904	400
7039	549	871
7040	236	212
7041	216	449
7042	591	345
7043	393	71
7044	142	460
7045	371	932
7046	741	411
7047	951	792
7048	26	114
7049	326	953
7050	12	544
7051	872	70
7052	339	603
7053	649	638
7054	804	774
7055	610	35
7056	697	264
7057	438	45
7058	876	158
7059	125	288
7060	652	573
7061	101	646
7062	215	682
7063	250	463
7064	955	39
7065	41	805
7066	551	889
7067	671	673
7068	352	694
7069	24	781
7070	13	33
7071	162	446
7072	598	106
7073	758	61
7074	72	588
7075	775	58
7076	370	975
7077	131	481
7078	522	748
7079	41	127
7080	264	431
7081	560	531
7082	994	664
7083	424	953
7084	576	509
7085	477	850
7086	429	71
7087	439	55
7088	120	384
7089	330	282
7090	266	472
7091	437	802
7092	850	851
7093	774	395
7094	356	767
7095	974	374
7096	165	535
7097	435	824
7098	399	511
7099	358	121
7100	442	540
7101	966	435
7102	733	394
7103	215	423
7104	158	327
7105	416	130
7106	896	882
7107	529	798
7108	521	875
7109	517	388
7110	643	84
7111	433	990
7112	603	241
7113	469	449
7114	331	657
7115	728	517
7116	102	683
7117	807	945
7118	208	939
7119	42	321
7120	476	479
7121	54	492
7122	522	961
7123	982	235
7124	6	195
7125	992	505
7126	189	393
7127	197	434
7128	123	714
7129	316	771
7130	725	734
7131	871	25
7132	379	943
7133	576	228
7134	813	121
7135	531	678
7136	665	489
7137	876	175
7138	129	217
7139	363	420
7140	401	460
7141	92	284
7142	245	231
7143	420	612
7144	794	358
7145	175	354
7146	230	827
7147	389	74
7148	607	354
7149	746	48
7150	406	69
7151	897	682
7152	296	954
7153	86	907
7154	333	984
7155	2	165
7156	667	27
7157	736	383
7158	313	181
7159	329	709
7160	640	480
7161	322	855
7162	854	509
7163	964	80
7164	44	496
7165	68	437
7166	673	257
7167	438	719
7168	155	408
7169	999	291
7170	74	403
7171	699	818
7172	799	827
7173	600	924
7174	34	781
7175	653	783
7176	584	481
7177	314	37
7178	398	331
7179	406	136
7180	315	529
7181	565	170
7182	683	422
7183	125	313
7184	245	992
7185	447	453
7186	952	996
7187	853	77
7188	459	855
7189	977	4
7190	258	958
7191	354	572
7192	382	966
7193	598	365
7194	793	846
7195	457	832
7196	390	676
7197	221	847
7198	470	690
7199	373	871
7200	263	471
7201	958	833
7202	424	936
7203	108	239
7204	593	198
7205	664	659
7206	827	580
7207	369	976
7208	156	281
7209	274	920
7210	295	188
7211	489	162
7212	492	277
7213	730	142
7214	584	55
7215	556	867
7216	550	488
7217	610	356
7218	375	216
7219	504	512
7220	79	655
7221	62	946
7222	512	197
7223	469	886
7224	905	93
7225	166	897
7226	858	915
7227	90	643
7228	353	431
7229	406	905
7230	808	522
7231	786	468
7232	591	631
7233	228	234
7234	734	475
7235	578	472
7236	821	824
7237	751	518
7238	658	464
7239	906	378
7240	530	396
7241	668	133
7242	166	67
7243	789	565
7244	200	775
7245	225	662
7246	552	565
7247	830	738
7248	352	205
7249	528	694
7250	171	269
7251	586	526
7252	513	464
7253	585	624
7254	84	824
7255	990	209
7256	776	738
7257	501	548
7258	876	883
7259	129	569
7260	507	827
7261	965	58
7262	327	222
7263	271	633
7264	105	178
7265	184	373
7266	223	780
7267	758	34
7268	560	274
7269	658	319
7270	583	467
7271	708	50
7272	589	453
7273	714	990
7274	13	311
7275	112	663
7276	556	757
7277	65	543
7278	760	68
7279	535	914
7280	190	739
7281	487	932
7282	896	759
7283	891	89
7284	755	214
7285	446	948
7286	285	366
7287	531	675
7288	975	606
7289	821	887
7290	907	902
7291	840	81
7292	118	998
7293	241	812
7294	34	41
7295	473	834
7296	458	938
7297	390	90
7298	521	748
7299	699	239
7300	255	490
7301	329	329
7302	582	640
7303	831	651
7304	559	137
7305	194	659
7306	513	931
7307	157	405
7308	779	339
7309	951	711
7310	699	591
7311	893	344
7312	961	772
7313	988	132
7314	940	915
7315	904	892
7316	294	453
7317	693	565
7318	104	900
7319	730	212
7320	313	535
7321	923	913
7322	849	929
7323	964	191
7324	292	888
7325	916	412
7326	535	560
7327	764	527
7328	993	865
7329	16	276
7330	409	208
7331	463	146
7332	483	994
7333	263	460
7334	374	11
7335	836	607
7336	631	731
7337	813	297
7338	470	456
7339	718	908
7340	379	63
7341	484	728
7342	874	840
7343	54	46
7344	159	10
7345	800	24
7346	839	94
7347	3	57
7348	231	453
7349	471	954
7350	263	243
7351	12	86
7352	74	530
7353	60	819
7354	971	671
7355	133	284
7356	475	551
7357	200	88
7358	443	238
7359	707	410
7360	914	144
7361	60	222
7362	91	442
7363	514	415
7364	155	336
7365	818	111
7366	704	357
7367	703	243
7368	225	156
7369	408	883
7370	167	747
7371	241	100
7372	946	489
7373	547	45
7374	158	201
7375	221	774
7376	559	7
7377	103	428
7378	887	325
7379	337	860
7380	270	210
7381	999	974
7382	877	855
7383	69	169
7384	687	460
7385	925	592
7386	488	119
7387	125	34
7388	938	788
7389	457	610
7390	786	768
7391	981	54
7392	724	245
7393	140	447
7394	556	203
7395	206	505
7396	842	515
7397	111	244
7398	300	751
7399	175	294
7400	294	41
7401	878	705
7402	169	802
7403	486	796
7404	71	270
7405	539	60
7406	239	945
7407	161	103
7408	22	126
7409	251	318
7410	753	192
7411	142	280
7412	218	924
7413	282	497
7414	199	757
7415	834	861
7416	80	783
7417	539	786
7418	159	972
7419	48	53
7420	129	360
7421	351	718
7422	328	904
7423	627	542
7424	152	14
7425	59	925
7426	278	491
7427	943	314
7428	154	965
7429	800	414
7430	1000	504
7431	544	378
7432	840	632
7433	32	250
7434	391	214
7435	965	156
7436	17	509
7437	60	978
7438	342	673
7439	259	35
7440	923	300
7441	750	867
7442	510	283
7443	130	544
7444	305	335
7445	619	517
7446	681	55
7447	700	681
7448	416	231
7449	976	899
7450	21	195
7451	206	666
7452	196	899
7453	845	427
7454	130	891
7455	626	321
7456	87	205
7457	71	733
7458	320	267
7459	49	7
7460	635	636
7461	179	191
7462	542	726
7463	469	717
7464	429	533
7465	174	414
7466	181	190
7467	864	477
7468	511	648
7469	80	983
7470	663	827
7471	912	782
7472	184	661
7473	749	722
7474	361	782
7475	584	251
7476	871	9
7477	153	110
7478	745	565
7479	165	667
7480	731	395
7481	645	823
7482	386	327
7483	280	585
7484	925	251
7485	864	67
7486	708	111
7487	828	927
7488	800	284
7489	341	568
7490	579	113
7491	178	223
7492	825	514
7493	75	867
7494	622	885
7495	737	27
7496	395	523
7497	648	980
7498	549	298
7499	205	969
7500	533	709
7501	287	421
7502	806	346
7503	328	445
7504	103	704
7505	246	129
7506	864	202
7507	973	186
7508	913	716
7509	730	453
7510	223	285
7511	912	789
7512	981	559
7513	567	156
7514	334	438
7515	300	411
7516	909	620
7517	30	340
7518	941	150
7519	44	520
7520	958	584
7521	269	39
7522	296	766
7523	956	521
7524	747	64
7525	843	619
7526	364	684
7527	754	8
7528	984	260
7529	580	693
7530	997	593
7531	259	668
7532	606	2
7533	160	112
7534	608	942
7535	602	617
7536	548	827
7537	243	754
7538	841	918
7539	706	478
7540	552	950
7541	600	593
7542	20	170
7543	191	300
7544	373	193
7545	183	210
7546	163	708
7547	587	921
7548	590	85
7549	207	200
7550	914	358
7551	958	790
7552	170	864
7553	497	532
7554	428	64
7555	232	578
7556	292	298
7557	505	876
7558	223	92
7559	938	345
7560	20	199
7561	317	589
7562	22	834
7563	303	265
7564	674	50
7565	858	499
7566	79	816
7567	396	193
7568	301	792
7569	919	839
7570	761	309
7571	958	770
7572	67	632
7573	279	813
7574	450	348
7575	346	171
7576	373	399
7577	261	365
7578	888	27
7579	641	98
7580	284	994
7581	85	590
7582	485	627
7583	140	729
7584	622	775
7585	967	749
7586	282	684
7587	491	853
7588	29	310
7589	499	556
7590	832	494
7591	679	691
7592	975	324
7593	831	837
7594	848	331
7595	403	782
7596	518	486
7597	257	528
7598	589	756
7599	12	894
7600	116	36
7601	586	493
7602	657	902
7603	368	954
7604	828	427
7605	941	400
7606	49	713
7607	407	622
7608	249	507
7609	656	86
7610	597	371
7611	498	84
7612	596	103
7613	588	62
7614	976	806
7615	777	739
7616	374	516
7617	800	784
7618	255	437
7619	51	612
7620	143	663
7621	497	301
7622	461	33
7623	945	295
7624	830	536
7625	814	566
7626	56	3
7627	859	346
7628	829	242
7629	382	424
7630	28	977
7631	298	378
7632	40	877
7633	816	935
7634	375	424
7635	26	827
7636	843	993
7637	679	787
7638	847	748
7639	537	681
7640	636	279
7641	873	869
7642	611	419
7643	172	797
7644	591	116
7645	814	204
7646	61	719
7647	466	658
7648	997	805
7649	806	336
7650	504	199
7651	719	466
7652	372	30
7653	895	576
7654	345	415
7655	249	866
7656	58	334
7657	526	700
7658	966	79
7659	237	501
7660	535	351
7661	187	379
7662	974	450
7663	469	487
7664	880	346
7665	929	88
7666	976	376
7667	673	325
7668	97	757
7669	298	406
7670	901	803
7671	919	48
7672	172	709
7673	599	345
7674	112	552
7675	702	254
7676	67	684
7677	127	460
7678	784	863
7679	621	979
7680	182	692
7681	269	388
7682	24	845
7683	723	133
7684	35	346
7685	515	508
7686	456	623
7687	810	542
7688	163	506
7689	447	385
7690	965	912
7691	392	992
7692	914	764
7693	30	123
7694	444	151
7695	155	310
7696	11	150
7697	149	669
7698	241	535
7699	623	489
7700	767	572
7701	656	700
7702	775	885
7703	682	694
7704	929	739
7705	527	128
7706	44	697
7707	294	87
7708	951	857
7709	742	609
7710	34	630
7711	620	502
7712	757	442
7713	830	536
7714	206	939
7715	859	62
7716	215	68
7717	727	783
7718	646	149
7719	23	791
7720	884	885
7721	880	635
7722	20	796
7723	955	33
7724	378	382
7725	711	94
7726	267	661
7727	564	836
7728	532	456
7729	811	736
7730	120	198
7731	543	219
7732	515	939
7733	473	535
7734	480	795
7735	984	112
7736	904	633
7737	4	306
7738	888	122
7739	154	364
7740	444	194
7741	25	939
7742	852	668
7743	191	87
7744	942	683
7745	664	968
7746	430	396
7747	424	909
7748	450	815
7749	462	304
7750	43	286
7751	621	620
7752	452	230
7753	288	959
7754	840	322
7755	238	788
7756	876	950
7757	431	739
7758	135	203
7759	939	503
7760	544	406
7761	19	772
7762	291	322
7763	696	296
7764	261	270
7765	65	573
7766	347	330
7767	597	712
7768	372	86
7769	56	219
7770	258	494
7771	127	46
7772	612	621
7773	929	712
7774	172	725
7775	460	630
7776	306	467
7777	715	733
7778	152	93
7779	10	223
7780	138	758
7781	626	249
7782	235	534
7783	668	399
7784	448	683
7785	668	870
7786	372	376
7787	663	242
7788	183	259
7789	511	553
7790	61	147
7791	568	714
7792	393	981
7793	601	877
7794	309	491
7795	853	535
7796	484	82
7797	749	1
7798	517	282
7799	915	304
7800	823	672
7801	452	357
7802	105	547
7803	855	625
7804	846	88
7805	358	30
7806	250	733
7807	863	292
7808	118	739
7809	501	464
7810	725	336
7811	969	886
7812	170	659
7813	186	48
7814	793	536
7815	201	568
7816	271	256
7817	948	995
7818	23	144
7819	348	558
7820	46	9
7821	362	692
7822	266	90
7823	940	338
7824	198	624
7825	70	259
7826	559	281
7827	808	987
7828	539	398
7829	966	505
7830	609	262
7831	66	359
7832	412	830
7833	186	6
7834	152	860
7835	25	671
7836	657	868
7837	126	103
7838	735	777
7839	230	555
7840	255	887
7841	852	965
7842	774	202
7843	982	558
7844	145	264
7845	407	171
7846	557	484
7847	866	945
7848	497	35
7849	767	329
7850	39	858
7851	125	533
7852	782	268
7853	928	874
7854	493	111
7855	802	799
7856	426	711
7857	958	282
7858	482	949
7859	547	527
7860	149	271
7861	8	84
7862	322	203
7863	399	816
7864	526	609
7865	24	563
7866	319	507
7867	654	64
7868	731	102
7869	63	16
7870	150	260
7871	859	33
7872	178	395
7873	449	574
7874	399	951
7875	710	963
7876	757	775
7877	626	260
7878	275	29
7879	681	769
7880	736	47
7881	749	978
7882	501	1
7883	928	132
7884	447	148
7885	990	859
7886	171	264
7887	144	710
7888	353	383
7889	693	735
7890	401	664
7891	813	831
7892	265	525
7893	354	72
7894	280	91
7895	347	127
7896	690	591
7897	589	903
7898	352	841
7899	928	437
7900	863	954
7901	78	968
7902	518	645
7903	106	493
7904	549	393
7905	27	874
7906	836	25
7907	753	961
7908	18	978
7909	138	487
7910	916	785
7911	606	799
7912	69	783
7913	471	402
7914	760	284
7915	988	863
7916	239	374
7917	378	518
7918	533	249
7919	73	431
7920	901	566
7921	455	92
7922	256	280
7923	191	623
7924	784	182
7925	782	187
7926	415	382
7927	751	795
7928	843	875
7929	982	1
7930	241	951
7931	619	181
7932	755	322
7933	289	528
7934	2	349
7935	42	24
7936	343	181
7937	395	920
7938	374	4
7939	803	13
7940	996	543
7941	917	593
7942	957	113
7943	516	646
7944	384	435
7945	386	993
7946	359	261
7947	308	942
7948	930	445
7949	816	925
7950	693	218
7951	13	240
7952	708	817
7953	891	584
7954	627	708
7955	854	767
7956	211	76
7957	115	183
7958	280	987
7959	775	359
7960	146	628
7961	578	287
7962	93	674
7963	865	68
7964	865	37
7965	239	252
7966	682	245
7967	316	756
7968	328	769
7969	731	849
7970	581	343
7971	328	456
7972	776	902
7973	34	30
7974	81	879
7975	371	138
7976	157	312
7977	661	337
7978	428	76
7979	181	865
7980	160	680
7981	892	938
7982	242	917
7983	642	167
7984	455	361
7985	255	564
7986	492	552
7987	693	633
7988	262	390
7989	742	770
7990	418	768
7991	389	777
7992	705	25
7993	202	750
7994	730	733
7995	772	34
7996	733	332
7997	753	48
7998	86	35
7999	402	484
8000	114	234
8001	221	996
8002	33	494
8003	646	942
8004	518	388
8005	323	223
8006	455	801
8007	284	343
8008	511	39
8009	881	245
8010	610	470
8011	581	353
8012	902	349
8013	257	275
8014	233	314
8015	319	407
8016	937	950
8017	375	78
8018	943	55
8019	17	626
8020	876	271
8021	262	231
8022	326	182
8023	229	209
8024	286	10
8025	267	695
8026	611	141
8027	399	630
8028	704	685
8029	490	484
8030	896	444
8031	168	669
8032	138	139
8033	713	234
8034	786	683
8035	23	237
8036	231	212
8037	885	569
8038	707	80
8039	720	210
8040	115	806
8041	419	450
8042	825	534
8043	223	394
8044	379	10
8045	746	175
8046	723	844
8047	348	21
8048	668	692
8049	912	303
8050	272	246
8051	726	995
8052	616	675
8053	657	932
8054	315	340
8055	606	594
8056	332	5
8057	996	299
8058	240	629
8059	319	428
8060	375	814
8061	941	244
8062	591	131
8063	581	635
8064	178	772
8065	357	941
8066	453	216
8067	968	348
8068	592	818
8069	570	979
8070	934	582
8071	430	701
8072	143	21
8073	539	672
8074	892	188
8075	628	756
8076	495	847
8077	249	717
8078	687	654
8079	846	603
8080	504	456
8081	279	943
8082	622	602
8083	625	703
8084	745	310
8085	702	398
8086	864	278
8087	40	758
8088	473	437
8089	980	701
8090	407	398
8091	198	566
8092	440	296
8093	165	240
8094	471	644
8095	563	595
8096	630	100
8097	8	44
8098	450	847
8099	58	574
8100	119	983
8101	958	45
8102	261	591
8103	733	959
8104	804	414
8105	824	815
8106	288	482
8107	68	522
8108	413	571
8109	421	879
8110	799	124
8111	250	370
8112	551	890
8113	668	410
8114	791	111
8115	799	160
8116	649	533
8117	763	590
8118	539	193
8119	105	76
8120	86	54
8121	268	697
8122	336	634
8123	894	175
8124	713	832
8125	911	11
8126	815	711
8127	229	857
8128	279	558
