store_id	product_id	unit_price	quantity
535	291	340	471
760	839	189	248
754	764	832	355
808	80	982	345
792	328	302	971
118	423	128	56
167	976	333	500
334	482	613	66
659	520	884	136
101	333	798	33
501	786	517	757
400	59	916	792
953	881	503	58
910	452	773	849
702	763	506	134
212	570	327	118
586	995	231	249
595	527	689	224
972	639	510	456
886	419	403	356
74	349	681	948
538	38	139	867
889	161	839	358
653	702	955	221
399	808	124	283
81	717	419	874
64	541	993	348
240	635	807	920
824	377	991	401
561	366	375	860
936	476	183	798
177	329	732	740
110	45	501	122
865	900	710	519
184	64	234	992
253	859	288	24
567	156	907	275
819	166	219	892
548	387	233	542
455	886	877	299
930	552	270	261
445	207	550	450
378	750	215	759
460	252	697	496
897	634	649	23
932	485	697	796
519	348	290	435
10	446	126	114
959	465	941	514
857	655	287	69
462	152	626	5
119	849	608	195
882	216	733	780
304	716	168	399
975	819	765	629
898	137	647	356
827	279	40	38
997	543	816	848
271	837	32	24
969	603	470	365
485	28	696	59
683	128	100	624
195	39	857	191
254	437	325	923
821	256	645	469
256	218	818	834
35	774	922	425
623	69	679	819
988	363	845	914
229	925	198	498
329	727	528	845
23	739	894	412
641	2	445	858
397	109	664	430
983	411	655	681
456	85	205	449
574	843	792	207
306	303	132	595
122	547	189	396
98	160	981	63
97	898	633	964
100	734	291	522
705	604	535	254
67	186	835	62
787	53	710	894
274	582	174	168
683	880	255	535
62	127	146	746
952	257	70	454
444	82	47	365
185	675	609	123
986	619	481	243
38	894	672	141
775	286	398	451
597	330	212	565
783	444	525	323
392	476	271	269
613	662	736	4
332	825	483	3
891	496	76	900
304	401	664	633
917	445	728	970
869	380	113	429
653	804	193	226
527	21	140	942
197	413	191	351
280	550	736	598
101	326	981	500
736	241	571	468
992	606	520	302
245	661	258	375
522	319	752	124
369	934	737	614
551	573	289	869
148	564	508	503
882	583	578	213
168	812	802	660
975	795	839	80
481	29	345	147
41	606	15	286
559	626	213	46
946	695	954	673
425	687	716	488
296	778	609	971
697	543	981	262
946	138	224	516
575	403	441	573
808	373	699	446
438	392	437	698
931	544	663	409
216	580	643	705
751	194	204	947
659	445	42	528
370	207	657	459
694	416	497	838
172	790	342	747
987	734	953	515
754	444	663	673
828	699	613	513
239	307	279	56
589	383	949	305
841	406	76	547
353	182	264	282
283	321	203	578
135	780	169	267
627	411	940	962
129	805	283	23
180	180	267	325
827	422	32	186
877	278	647	22
989	535	351	919
476	476	329	353
760	357	139	200
157	218	474	33
448	224	961	709
489	176	986	600
508	548	607	446
151	320	999	802
388	949	590	133
898	250	704	49
97	524	810	115
978	793	228	141
280	471	936	383
859	368	595	17
711	214	178	594
790	6	732	80
223	934	719	700
346	633	542	514
30	213	553	223
473	851	825	696
556	140	15	296
408	312	106	764
724	491	977	105
425	652	33	92
620	882	897	431
197	829	938	25
732	379	141	307
182	139	282	287
579	869	725	750
979	896	814	695
369	748	597	631
863	456	326	675
243	385	113	132
156	23	269	628
793	752	271	873
732	896	416	691
160	1000	781	609
242	198	398	131
488	816	760	755
846	909	778	184
507	209	930	528
5	986	259	646
367	53	510	72
10	90	162	534
710	787	905	425
236	883	39	624
930	371	404	604
286	644	793	312
300	918	671	688
742	272	246	214
995	655	583	118
335	738	635	638
738	679	884	447
312	237	914	378
532	513	517	583
518	262	339	600
755	472	618	215
725	638	99	884
409	786	979	895
292	968	485	969
927	26	184	722
791	120	514	4
815	761	957	558
264	452	316	511
511	881	681	387
275	780	950	207
10	607	323	709
434	916	823	45
220	880	873	183
758	616	150	49
154	631	720	527
671	970	100	657
730	227	412	31
429	477	259	507
261	148	737	6
638	873	873	967
100	152	602	879
503	491	550	517
462	502	869	774
98	812	207	704
365	814	617	516
130	33	665	580
586	126	999	78
53	709	4	9
997	121	818	191
160	694	508	130
640	143	143	374
720	382	450	680
236	447	70	864
893	168	307	540
118	949	549	261
384	431	339	155
61	637	491	857
28	991	21	808
270	9	208	550
920	366	374	116
730	889	53	429
619	39	87	609
608	712	763	855
759	967	954	559
536	689	779	455
790	956	493	722
657	322	61	857
866	599	213	607
609	308	539	111
609	947	864	292
913	218	107	35
761	710	207	182
378	417	162	162
472	432	133	966
200	452	21	476
202	855	378	784
532	831	372	580
210	486	882	627
489	676	219	209
927	349	401	305
607	889	68	203
371	714	845	707
817	250	109	296
620	125	890	152
50	728	865	866
663	993	731	908
623	802	284	934
541	629	413	45
16	520	508	963
599	342	246	321
290	623	371	405
199	71	527	758
236	971	375	284
852	268	845	795
798	837	781	35
465	506	704	433
271	961	776	233
816	613	853	306
23	499	712	428
957	121	636	44
155	330	727	798
656	309	302	900
784	998	32	128
575	508	968	962
834	470	749	450
984	682	479	801
31	347	342	824
514	800	207	492
235	21	836	267
502	411	998	791
21	304	767	694
72	51	311	662
914	671	348	91
439	226	629	487
289	518	170	741
953	223	619	816
855	679	216	427
966	228	262	893
395	112	247	756
69	557	934	577
167	221	439	840
980	373	404	577
730	517	427	573
615	207	506	105
371	481	406	268
895	800	644	921
157	59	992	717
501	934	951	383
99	282	539	449
790	971	27	254
158	241	692	18
651	390	327	321
935	883	243	740
882	810	985	765
79	477	550	92
269	933	107	120
792	239	879	955
603	57	940	452
968	354	961	748
511	284	548	157
286	490	402	339
57	478	441	772
288	945	145	187
998	680	68	815
980	311	466	838
462	85	213	939
843	782	890	943
508	223	216	526
708	969	511	409
812	385	10	406
676	91	437	207
890	209	205	993
55	367	417	761
901	218	567	223
55	697	575	162
192	724	286	145
328	300	574	335
219	684	792	175
102	96	606	778
585	782	666	893
901	767	762	435
452	83	647	816
624	963	247	72
328	530	908	346
910	156	189	141
682	679	337	569
411	945	749	620
174	682	6	304
372	871	687	467
274	751	196	241
334	841	87	341
923	36	590	571
683	471	211	393
615	7	922	250
823	739	682	582
910	437	392	699
343	324	33	482
491	858	671	731
880	909	735	491
645	643	532	1
54	430	910	269
550	386	248	226
929	155	406	541
524	637	599	378
729	561	672	679
457	195	759	752
379	576	448	650
477	670	947	50
917	49	314	409
975	43	19	962
391	98	5	52
679	155	912	585
411	939	775	82
660	854	38	567
569	178	979	511
600	572	910	934
743	661	787	620
924	519	493	479
535	491	907	384
705	650	463	205
625	324	280	774
518	154	244	265
911	160	4	472
313	889	148	895
53	849	251	297
908	577	217	774
633	473	272	481
113	171	777	295
287	665	47	863
41	545	749	22
882	116	3	853
311	352	321	731
367	745	414	61
136	181	859	268
30	911	893	144
175	647	817	486
266	898	958	247
587	685	698	46
686	703	370	81
523	953	19	313
835	692	182	547
360	309	370	181
342	267	321	842
272	859	214	551
464	159	611	648
978	509	161	205
497	299	491	386
360	57	513	582
605	333	837	563
240	607	506	568
383	708	582	664
10	522	973	649
329	125	470	129
125	630	360	635
114	616	53	3
66	876	527	639
759	436	28	556
841	863	647	834
157	68	437	981
649	198	264	655
910	131	141	997
178	216	792	146
173	163	598	98
995	355	705	157
665	45	75	581
459	332	130	411
622	539	656	919
686	257	683	390
839	204	618	708
696	857	108	746
974	1000	841	916
212	940	276	169
229	798	769	17
381	265	897	149
475	55	883	816
629	628	860	270
493	991	646	421
161	339	943	611
997	825	665	106
328	558	909	426
483	541	253	713
191	789	750	911
243	487	863	617
78	672	257	770
785	803	285	553
403	625	34	621
672	742	817	447
239	656	893	625
431	496	102	229
415	16	791	897
464	697	374	246
651	538	761	691
206	771	277	466
386	235	474	945
34	869	671	809
817	514	667	72
137	912	164	916
893	781	870	447
829	299	42	36
62	795	759	434
705	476	444	212
45	183	319	784
357	532	742	145
308	135	273	709
776	47	250	137
35	717	710	584
674	563	753	65
78	632	437	308
350	828	370	403
87	207	138	501
647	217	239	319
728	857	871	892
968	426	516	26
147	664	695	938
370	901	857	299
490	134	830	106
482	45	925	304
562	750	934	506
624	619	23	362
679	384	319	206
315	7	218	491
36	576	185	949
824	638	163	128
907	685	152	702
814	969	233	332
942	91	843	621
638	436	231	292
697	355	705	473
957	181	667	673
879	518	532	600
615	73	945	544
24	46	893	586
589	659	904	617
440	833	162	434
61	524	765	945
402	302	838	604
919	248	428	509
43	518	570	965
42	291	243	167
236	658	93	819
675	371	133	214
971	886	455	935
819	267	51	174
778	836	150	797
721	670	366	428
4	21	933	76
565	991	784	535
399	872	250	420
876	147	315	519
937	580	587	435
151	196	883	624
669	827	772	771
113	608	331	85
290	281	476	820
163	461	747	992
377	870	390	894
916	103	275	914
65	470	131	761
499	350	34	778
613	598	751	47
709	87	509	783
529	221	158	483
734	495	845	815
756	683	685	533
222	659	308	909
443	853	133	158
898	432	962	850
653	611	84	399
622	609	593	724
832	552	3	311
702	937	260	194
525	118	499	1000
29	593	481	976
876	766	793	240
749	111	840	437
83	798	877	461
982	663	743	156
548	802	844	7
165	29	486	651
458	666	434	750
825	565	338	868
16	878	591	767
978	644	602	742
268	35	917	470
177	344	443	567
541	803	907	188
458	868	353	837
719	545	1000	870
422	434	99	268
30	336	512	93
945	445	734	771
44	173	579	503
400	845	869	436
261	369	849	657
774	616	866	117
804	598	342	438
376	546	514	377
389	365	473	649
823	745	597	404
599	718	919	367
57	577	74	24
355	35	992	572
648	763	218	986
791	352	819	910
540	443	908	732
683	917	369	561
455	540	117	825
688	167	641	290
214	453	539	511
301	509	363	238
50	145	231	584
772	569	331	163
530	987	415	65
851	964	618	803
225	889	801	237
572	659	761	42
795	8	329	858
727	457	838	632
256	749	409	519
189	89	395	817
930	215	742	600
277	473	527	909
958	987	279	996
509	967	444	115
550	14	725	806
1	938	204	602
441	5	698	980
849	435	665	347
767	660	961	884
920	365	228	180
892	590	46	986
188	652	463	18
650	999	575	352
122	105	196	797
348	350	962	662
515	287	907	111
816	56	716	467
669	838	50	888
469	124	420	312
67	59	252	25
480	46	6	254
56	361	498	745
554	97	126	618
275	538	950	805
906	475	341	587
72	308	34	728
726	408	132	436
571	945	93	436
665	512	840	180
296	434	105	81
157	85	249	310
733	763	660	635
175	680	957	370
738	285	203	949
174	38	498	301
628	762	375	595
737	248	718	605
727	615	653	146
36	554	313	37
264	621	444	419
494	500	921	970
430	127	844	820
924	917	843	100
645	657	616	976
352	552	482	951
149	857	896	390
145	386	5	849
286	426	77	443
374	762	201	1
476	59	901	642
741	381	430	665
303	786	827	460
984	154	556	516
354	493	284	308
403	689	513	797
477	211	192	113
907	897	917	898
113	293	92	843
343	239	258	663
970	450	605	682
404	747	22	214
87	303	112	331
296	937	98	280
105	126	441	519
186	852	921	973
760	84	5	485
962	349	727	241
77	264	857	593
131	537	668	901
481	331	931	339
658	473	872	766
437	867	763	211
442	854	636	157
532	458	804	127
708	323	259	966
991	579	218	747
933	490	635	711
667	817	11	335
733	210	912	706
963	275	369	577
81	471	797	271
928	943	369	472
782	795	463	719
568	656	969	918
455	816	364	502
266	261	472	601
211	63	293	514
838	649	37	717
892	518	455	59
35	148	115	792
494	751	805	521
202	882	544	277
782	90	672	221
868	425	809	44
901	195	139	49
370	949	272	619
211	170	391	881
969	798	373	846
39	670	105	294
127	131	336	627
32	258	566	648
79	331	884	648
845	600	630	296
184	391	170	690
61	593	599	390
312	422	297	614
148	156	913	750
267	461	581	983
815	216	950	306
163	719	145	807
160	284	577	710
989	612	555	26
334	578	265	853
582	548	189	841
104	764	733	46
305	970	281	345
166	599	679	618
257	584	311	936
896	788	723	662
111	548	802	1000
891	199	929	671
391	643	164	695
247	912	157	508
210	517	704	26
471	875	903	567
389	786	121	417
831	219	82	214
760	773	936	761
12	607	962	51
536	826	302	411
705	5	496	637
202	825	482	499
698	36	713	256
926	878	992	616
715	716	27	520
392	648	777	570
31	939	98	399
37	939	914	236
73	179	221	267
93	245	834	305
49	728	546	300
304	557	452	681
906	129	349	464
768	867	2	514
874	474	809	483
88	611	866	916
508	25	791	421
279	109	392	402
582	620	298	239
284	561	618	322
619	915	828	289
141	711	288	509
852	367	648	537
563	137	513	807
269	423	316	200
454	34	113	474
124	71	851	508
164	45	994	782
827	162	794	795
140	917	182	419
318	102	446	70
892	139	676	293
237	22	881	619
462	29	692	792
800	373	303	894
690	593	805	976
845	385	27	737
221	596	542	914
648	398	493	946
313	687	277	840
978	961	54	428
376	382	566	104
752	828	596	371
97	412	177	667
857	306	763	671
192	10	195	273
346	707	709	195
875	844	390	56
648	265	101	325
344	618	758	195
323	99	134	901
258	563	245	947
41	405	812	157
754	563	150	687
192	293	504	822
556	349	718	87
991	622	409	979
46	512	316	652
690	378	892	61
544	894	782	676
195	779	110	994
635	261	197	931
293	304	583	5
20	75	259	604
330	554	624	499
632	687	764	14
632	657	423	45
190	494	47	717
938	287	210	112
104	773	683	723
941	920	138	412
362	346	329	488
394	371	451	405
162	31	108	74
576	112	45	28
876	94	400	111
372	277	208	567
708	280	140	977
872	866	608	22
978	757	920	643
238	168	511	541
241	419	437	481
794	108	152	596
900	416	559	130
545	822	226	411
800	74	27	344
530	699	249	427
516	559	440	138
609	627	865	227
956	187	759	661
960	831	769	926
763	419	935	836
114	534	693	641
747	419	262	707
236	436	978	863
371	260	560	71
115	522	911	42
959	295	579	501
801	75	277	869
619	409	907	129
119	145	614	498
85	177	676	828
573	134	144	240
886	884	381	386
653	83	986	725
245	57	307	109
236	14	370	156
837	745	780	106
395	471	490	159
869	840	15	505
995	85	579	55
63	570	166	530
169	884	997	428
1	70	236	99
772	204	270	563
257	773	551	672
213	736	475	267
82	850	646	62
498	523	146	294
14	640	85	962
182	197	279	673
209	79	797	103
884	795	807	565
806	479	756	574
261	628	806	736
845	631	914	914
346	454	175	64
162	841	485	592
534	233	930	162
334	371	146	840
236	677	668	889
691	638	573	501
57	193	769	403
377	546	42	831
19	306	278	476
657	159	929	535
75	860	281	995
734	162	959	588
91	235	640	646
360	283	939	722
270	271	396	540
518	897	908	95
393	341	939	1
39	347	334	527
617	529	885	335
584	874	291	144
757	290	36	763
252	856	560	874
676	165	208	787
571	442	173	914
677	714	90	495
423	725	219	519
995	455	944	845
767	248	528	115
623	689	121	517
576	645	503	809
15	830	195	797
801	968	222	999
607	638	285	413
928	603	270	81
380	272	860	341
774	565	888	579
485	893	118	381
189	91	976	911
221	777	336	411
960	86	515	676
296	655	619	899
343	585	560	989
221	718	264	945
861	609	377	77
235	384	332	516
231	281	660	671
764	858	190	813
105	136	776	849
197	472	522	697
624	845	50	743
826	908	192	498
473	836	648	808
563	161	350	546
956	844	531	249
686	386	822	98
29	364	304	244
131	225	825	55
522	781	583	64
936	258	450	544
604	774	26	390
547	343	184	126
686	559	154	550
884	989	974	335
154	707	378	184
41	344	776	418
901	583	409	903
675	350	852	798
540	664	26	298
292	244	887	19
810	739	927	564
722	286	67	286
627	638	712	459
297	199	336	944
659	438	103	371
104	920	959	680
404	74	745	692
909	163	945	891
449	609	64	852
37	874	729	9
404	852	199	568
5	7	930	302
476	817	434	368
688	340	994	164
542	574	223	126
75	483	848	155
738	91	652	762
29	976	291	278
258	171	169	19
368	512	794	565
280	184	642	415
101	98	231	989
333	114	728	449
477	14	136	155
855	197	55	529
312	23	748	413
80	556	450	577
473	335	811	916
489	351	880	483
203	297	605	627
549	416	505	20
567	374	975	837
199	643	166	418
196	879	722	537
469	941	277	21
461	728	735	528
92	662	324	18
647	758	996	170
741	272	388	936
105	123	854	556
419	557	495	53
266	830	800	797
670	975	552	978
651	503	99	271
440	804	826	519
27	140	833	675
751	422	15	548
164	822	59	375
683	969	461	662
960	815	762	635
203	358	790	625
793	209	731	949
575	494	763	25
824	481	865	139
857	35	181	239
52	768	430	738
981	344	391	627
736	81	145	729
146	509	413	792
529	136	818	844
47	456	955	925
254	936	21	387
997	876	339	153
999	40	672	77
459	540	370	614
778	930	512	118
78	192	638	834
158	529	241	309
531	126	815	111
760	89	967	65
201	61	977	746
174	321	550	331
430	637	584	54
332	336	52	87
243	778	391	701
431	175	403	897
4	90	738	342
840	973	791	215
506	834	847	71
58	572	196	367
368	941	770	154
652	378	692	870
610	437	555	559
344	528	907	649
435	471	975	707
489	91	724	739
64	551	754	652
244	391	507	996
156	150	625	602
224	394	676	562
523	51	98	114
401	727	754	256
280	451	781	208
43	527	67	784
817	479	187	751
823	799	241	186
168	329	186	248
322	560	616	720
827	775	607	252
982	818	640	693
219	581	199	789
231	467	65	253
192	110	628	212
731	910	787	970
118	816	192	132
611	744	744	703
501	540	900	123
922	678	707	697
925	686	190	641
187	827	398	777
260	785	729	667
274	550	453	814
952	922	644	113
203	446	293	340
426	773	648	104
557	566	808	176
378	172	765	526
480	598	842	710
872	519	792	317
242	720	726	15
179	707	180	995
758	733	380	185
315	449	693	931
551	361	28	729
956	172	892	75
29	406	473	806
69	309	375	938
683	90	800	805
679	427	125	11
716	26	534	231
802	637	201	825
805	856	684	588
233	400	174	998
954	196	559	432
64	675	762	63
845	294	706	881
804	368	464	330
805	34	12	118
480	409	955	713
489	313	442	625
696	890	422	380
839	316	483	817
360	505	176	117
626	721	80	940
794	114	204	715
78	552	93	154
688	496	482	288
32	137	944	897
289	884	888	473
930	713	418	614
283	379	848	844
924	681	440	542
418	167	424	772
162	797	810	310
76	643	513	113
240	279	278	221
578	898	810	350
980	303	183	749
673	949	258	625
117	197	266	441
10	292	917	602
456	527	711	881
753	263	768	354
406	210	56	724
247	679	238	794
808	108	840	383
776	602	760	160
129	334	395	817
169	605	549	807
100	451	493	806
205	86	425	78
586	318	792	987
738	649	371	198
640	960	17	676
340	590	534	807
387	511	488	348
336	802	68	946
835	940	711	463
622	416	498	639
847	94	959	446
301	727	989	568
925	148	660	869
288	806	532	591
290	691	98	614
523	411	636	121
308	147	652	343
256	657	131	440
649	398	145	972
597	830	909	307
593	26	478	284
691	995	477	462
639	514	651	28
390	712	900	758
109	466	669	599
206	932	337	915
952	882	388	834
807	500	150	717
667	617	416	126
559	885	475	415
236	202	379	752
362	503	796	223
334	263	289	626
729	50	958	852
554	833	241	506
754	184	822	576
963	366	38	886
921	473	401	435
724	14	741	980
569	576	823	65
573	787	285	309
464	932	205	174
570	352	367	324
822	495	760	80
723	156	814	384
496	114	891	893
429	212	964	573
383	896	609	408
104	953	756	725
243	913	367	10
180	987	340	898
521	392	16	94
514	524	799	85
222	821	490	905
974	592	197	534
609	715	280	347
825	8	787	412
248	392	178	566
683	206	101	283
72	440	996	22
500	410	482	123
919	570	390	740
219	142	599	494
333	655	373	1000
90	872	179	307
140	84	978	528
783	228	936	97
961	344	331	362
543	621	663	77
246	671	949	476
131	847	150	11
846	402	469	309
391	738	23	220
56	38	109	159
967	500	66	349
256	125	488	268
913	553	188	751
283	91	628	949
972	575	672	688
260	609	284	576
335	974	934	987
23	355	292	34
266	465	945	623
565	12	736	395
19	283	125	19
636	96	428	126
975	14	607	437
606	304	60	110
207	3	971	833
850	847	94	681
631	772	396	805
13	487	575	23
398	429	718	70
84	315	114	807
801	712	697	555
38	367	466	782
844	521	580	83
511	750	85	931
257	224	987	719
232	245	518	684
727	390	10	818
240	800	667	380
662	317	65	254
759	214	726	82
668	237	902	460
552	257	278	671
700	728	378	890
246	688	5	225
893	768	445	299
349	437	453	733
491	127	130	5
349	422	311	805
671	702	684	241
542	331	272	977
679	379	816	157
568	658	756	349
57	433	2	750
755	336	255	282
173	405	468	896
476	175	356	274
185	100	395	306
296	880	526	709
853	841	815	956
550	106	240	906
720	636	159	148
225	322	541	583
534	6	930	969
211	543	760	807
128	129	2	253
713	710	134	985
246	678	868	385
319	444	284	124
734	821	113	618
981	757	478	945
991	599	942	200
922	955	28	15
48	724	708	485
692	1	944	123
277	431	113	591
543	649	135	328
104	805	275	339
115	607	830	903
285	318	384	59
633	255	584	696
859	272	517	218
432	270	542	587
907	742	816	383
211	569	354	976
279	334	726	540
518	543	518	601
512	795	416	644
58	417	894	792
781	300	330	182
808	832	617	127
538	785	722	791
818	695	280	72
759	569	188	600
330	664	636	476
264	511	410	513
195	363	363	962
205	279	194	360
316	222	52	607
738	339	85	345
831	335	369	104
394	634	138	733
164	737	548	465
890	371	341	906
978	415	973	753
492	463	180	218
482	932	226	884
762	226	304	578
174	846	332	708
473	891	218	876
720	901	817	479
955	44	457	426
889	527	517	193
403	160	383	533
9	198	44	679
724	109	453	953
654	109	622	250
76	750	331	505
113	440	318	16
622	42	184	843
978	749	929	335
629	49	374	907
448	129	545	888
180	325	894	367
916	833	594	473
475	344	131	83
709	704	973	771
628	885	16	170
252	878	348	588
982	954	33	566
644	913	654	328
827	314	735	170
641	271	79	636
580	466	117	177
527	151	341	603
480	966	512	375
221	292	352	155
285	41	168	199
599	282	930	724
554	198	495	276
128	794	790	459
233	690	7	210
291	253	363	192
109	682	755	239
522	874	519	501
294	552	428	847
168	357	505	506
138	551	940	2
847	316	7	522
550	437	344	295
788	588	238	733
40	512	599	883
508	546	132	191
444	309	524	310
22	761	359	522
140	272	65	241
323	82	571	1000
588	630	92	737
176	405	101	956
242	953	559	660
187	624	572	335
620	824	992	977
879	176	710	886
74	762	4	400
522	57	618	354
792	78	677	717
473	982	531	483
624	849	659	495
44	159	436	47
265	472	407	457
165	751	78	959
547	72	589	350
502	30	719	759
828	230	938	458
944	131	602	396
682	660	496	691
968	427	367	953
485	315	876	852
118	502	519	476
926	714	119	410
608	504	441	152
912	284	967	515
135	753	433	716
968	124	951	500
52	597	9	572
142	61	503	229
75	571	682	697
148	67	718	544
385	267	191	573
52	634	111	297
130	921	466	147
647	389	141	552
961	892	95	592
875	612	492	323
889	602	902	942
975	541	4	400
517	541	266	42
861	564	777	434
110	940	302	852
552	880	137	900
21	741	15	655
23	691	272	84
100	704	420	898
38	486	524	414
587	783	477	572
270	820	694	175
413	873	50	428
698	763	178	501
381	534	354	37
366	9	417	665
32	333	388	423
649	265	70	620
450	217	624	923
425	687	237	292
533	632	352	622
986	765	37	888
741	6	440	980
721	195	806	770
562	415	730	777
827	283	102	141
372	273	929	685
846	252	587	100
642	297	926	606
266	775	5	584
35	747	155	399
475	150	112	976
859	895	542	21
25	671	69	68
944	919	233	875
332	577	279	422
757	485	394	617
263	880	129	857
745	175	830	839
797	324	587	578
603	542	681	136
451	36	217	86
95	767	293	143
137	989	232	798
658	611	367	532
549	828	507	847
965	295	82	117
564	741	411	862
854	574	885	359
615	543	151	928
605	864	613	194
54	572	430	949
183	673	680	768
795	116	164	36
654	556	886	16
536	114	261	859
893	81	48	915
231	45	844	181
428	310	376	945
621	928	136	55
873	218	13	308
519	927	981	966
36	939	996	862
708	411	55	270
547	452	529	355
23	880	225	607
890	287	954	917
890	750	983	562
110	834	137	49
346	843	647	944
693	785	965	935
566	846	385	616
218	471	643	898
863	45	709	368
173	111	131	614
998	150	15	361
765	53	681	12
246	887	541	995
61	618	906	737
805	760	515	578
271	20	645	171
290	239	423	176
890	171	282	263
291	747	179	276
868	738	673	861
82	473	549	113
161	554	366	951
310	688	454	232
352	164	149	276
507	800	521	926
632	287	897	713
379	898	3	887
39	217	842	16
298	967	656	236
901	862	278	611
816	795	449	841
819	440	859	754
300	868	823	607
603	52	989	549
237	966	5	397
628	635	669	979
952	506	897	116
478	471	138	9
975	314	741	633
646	813	101	208
76	242	952	926
702	966	637	658
462	719	930	344
416	431	707	403
481	414	839	164
995	624	63	96
571	749	298	217
788	951	709	811
128	67	35	564
173	338	318	205
808	508	411	971
286	316	27	734
962	394	521	628
907	803	385	747
326	174	137	849
312	614	719	927
840	350	988	853
485	381	587	963
556	732	990	761
183	494	348	404
202	345	791	761
238	96	107	125
282	741	376	618
187	406	265	983
864	122	372	276
383	248	878	295
91	646	482	840
864	688	333	418
533	880	108	796
377	918	141	505
960	925	28	484
762	992	263	58
667	589	990	644
891	894	437	135
587	487	894	593
344	122	36	513
278	85	38	749
256	410	426	867
451	860	145	568
187	686	160	467
340	436	182	44
877	881	184	581
83	574	937	617
885	652	438	490
340	11	229	477
509	401	989	67
965	141	590	537
439	397	904	99
66	222	636	610
835	55	380	343
798	68	316	474
798	6	335	531
988	709	322	296
451	796	33	808
79	774	904	79
284	971	686	63
590	994	951	667
968	712	489	770
528	377	938	132
67	684	332	835
301	136	38	955
709	527	521	851
46	674	410	850
771	609	967	437
385	336	491	816
563	165	444	324
1	440	37	637
527	302	663	991
876	135	99	232
184	369	810	523
823	431	713	149
594	1	622	490
759	323	148	792
762	947	81	413
875	707	249	509
880	113	335	325
969	54	800	174
149	492	274	538
5	743	643	353
913	749	506	938
360	111	113	459
68	257	647	847
682	972	770	607
880	110	723	725
319	81	881	236
636	611	73	178
938	716	926	762
890	111	648	723
789	393	875	52
293	382	503	282
8	91	761	230
110	46	423	991
870	477	546	981
59	640	157	449
733	356	381	944
475	468	226	175
240	175	685	557
60	331	69	588
182	837	615	27
709	409	405	742
705	321	274	187
794	689	642	548
912	426	434	967
388	56	919	167
306	853	613	242
745	787	180	895
855	848	329	378
973	172	10	924
293	917	294	566
401	23	924	794
614	188	823	830
975	274	177	426
896	702	420	959
821	352	25	945
152	376	524	302
902	685	601	75
671	365	73	681
133	371	959	318
536	794	402	103
936	1	18	707
244	457	456	790
481	493	788	233
658	107	158	19
551	569	89	174
468	512	703	960
474	143	462	863
826	76	321	58
670	206	626	81
1000	480	958	241
322	410	566	495
459	705	617	775
914	192	757	635
244	733	100	427
103	291	739	249
828	964	167	518
344	180	92	974
237	681	457	94
447	588	993	628
364	235	868	869
242	813	594	386
636	173	646	931
921	693	914	608
118	911	114	431
666	2	770	512
733	371	211	458
624	152	901	805
655	579	609	354
330	999	337	224
89	988	751	641
70	217	224	986
89	303	435	690
691	534	757	618
561	175	1	441
811	46	558	871
868	536	857	346
614	141	301	792
448	444	984	540
129	692	230	207
21	523	662	298
343	482	729	950
192	785	156	890
201	551	119	398
98	563	186	717
824	599	79	696
691	560	935	527
658	509	767	105
756	21	451	620
398	708	91	68
281	445	570	250
119	909	575	756
883	625	181	293
770	737	693	281
220	837	697	548
776	409	959	587
404	501	983	789
135	299	433	651
441	132	900	982
966	996	223	400
989	673	329	429
621	231	247	880
970	222	448	774
630	116	536	371
396	218	166	117
864	513	366	21
188	512	18	733
961	15	927	633
688	448	357	594
732	82	127	440
28	748	327	102
41	994	364	116
631	626	454	130
398	988	276	798
702	602	755	157
988	984	779	130
933	252	181	908
623	131	510	434
435	379	836	851
308	312	706	867
694	629	890	129
290	857	523	121
383	43	940	622
192	779	3	640
267	704	988	840
952	789	579	63
599	976	141	142
920	936	921	985
87	348	549	997
606	248	790	743
810	114	880	855
44	731	10	232
121	318	561	169
100	108	915	759
713	923	839	449
869	88	976	16
400	440	938	759
755	714	624	746
705	168	416	928
807	758	81	775
257	562	85	527
596	676	615	284
784	939	397	801
357	516	552	788
537	87	108	593
972	857	255	342
879	345	715	11
92	969	925	662
747	520	315	520
776	197	789	761
274	389	148	500
359	348	228	45
439	268	412	782
114	764	724	618
990	301	109	675
963	377	946	993
667	379	458	746
447	648	889	366
928	728	926	241
623	35	611	562
844	879	79	133
366	935	764	836
737	221	467	674
8	333	57	894
462	141	915	981
503	943	847	742
507	230	892	59
400	683	133	240
563	567	391	659
742	869	272	306
132	208	374	152
279	461	335	182
119	556	428	384
153	251	378	289
592	153	697	534
146	978	945	694
806	129	345	573
737	548	295	418
402	268	339	924
830	37	981	374
534	375	458	970
405	487	360	399
365	405	657	292
338	663	658	933
76	798	902	215
134	376	279	808
706	27	108	953
771	853	474	417
3	379	607	753
480	298	770	314
474	799	690	181
856	105	147	158
111	864	84	960
219	847	955	99
727	525	88	976
503	719	314	397
317	150	776	282
323	382	544	533
505	541	768	258
853	535	435	515
861	808	384	918
780	274	500	597
509	255	791	264
518	438	517	307
446	74	531	55
52	66	855	132
242	244	293	322
722	768	288	985
971	384	219	424
980	490	118	403
509	613	622	447
35	638	548	253
599	20	561	397
591	220	271	953
582	580	922	495
738	362	636	989
153	756	203	799
721	508	315	596
17	628	103	232
423	139	779	706
216	369	192	290
323	247	458	664
442	679	287	854
238	428	114	987
414	541	449	66
633	55	152	814
