shipment_id	product_id	quantity
6131	498	706
6132	519	944
6133	367	446
6134	840	399
6135	152	435
6136	727	946
6137	679	17
6138	440	888
6139	555	573
6140	263	492
6141	551	725
6142	232	542
6143	450	377
6144	7	111
6145	97	68
6146	856	601
6147	883	920
6148	432	553
6149	277	57
6150	21	11
6151	647	252
6152	787	346
6153	959	612
6154	696	749
6155	790	523
6156	59	513
6157	848	465
6158	766	232
6159	590	648
6160	770	646
6161	332	979
6162	343	632
6163	706	805
6164	722	61
6165	852	439
6166	463	101
6167	504	305
6168	510	668
6169	863	477
6170	114	222
6171	748	574
6172	777	604
6173	585	752
6174	168	802
6175	99	766
6176	763	189
6177	647	137
6178	267	133
6179	691	151
6180	415	627
6181	248	738
6182	507	252
6183	611	537
6184	467	830
6185	350	724
6186	278	49
6187	655	285
6188	461	565
6189	167	623
6190	934	761
6191	64	700
6192	683	996
6193	469	45
6194	832	84
6195	927	466
6196	474	422
6197	407	173
6198	91	559
6199	832	418
6200	904	525
6201	894	977
6202	686	908
6203	237	633
6204	958	687
6205	786	661
6206	481	408
6207	765	132
6208	54	760
6209	958	433
6210	469	610
6211	320	736
6212	945	365
6213	87	577
6214	185	342
6215	153	378
6216	652	999
6217	615	2
6218	145	391
6219	285	938
6220	201	181
6221	9	149
6222	74	669
6223	887	773
6224	733	601
6225	251	267
6226	213	375
6227	523	431
6228	762	770
6229	975	462
6230	234	535
6231	189	559
6232	146	198
6233	154	734
6234	759	340
6235	453	307
6236	301	178
6237	181	424
6238	728	543
6239	690	458
6240	619	229
6241	930	511
6242	404	26
6243	983	589
6244	214	209
6245	820	678
6246	747	304
6247	135	630
6248	71	677
6249	977	505
6250	500	828
6251	777	920
6252	459	667
6253	491	453
6254	70	317
6255	929	623
6256	59	262
6257	899	327
6258	6	883
6259	561	655
6260	346	267
6261	759	117
6262	179	478
6263	495	98
6264	754	299
6265	677	826
6266	877	802
6267	467	327
6268	24	679
6269	272	730
6270	167	932
6271	309	761
6272	906	978
6273	931	763
6274	565	494
6275	873	851
6276	792	68
6277	466	444
6278	174	221
6279	145	924
6280	634	481
6281	756	636
6282	641	352
6283	263	256
6284	633	813
6285	423	510
6286	306	48
6287	155	279
6288	870	290
6289	395	940
6290	34	702
6291	415	711
6292	782	46
6293	45	178
6294	985	813
6295	178	613
6296	369	919
6297	888	212
6298	751	926
6299	788	752
6300	163	178
6301	734	292
6302	456	598
6303	569	179
6304	547	827
6305	455	325
6306	868	704
6307	296	455
6308	984	771
6309	349	672
6310	918	985
6311	767	229
6312	549	570
6313	808	139
6314	843	924
6315	245	241
6316	189	677
6317	549	103
6318	868	833
6319	60	121
6320	379	398
6321	938	161
6322	640	947
6323	944	965
6324	48	647
6325	111	143
6326	984	928
6327	302	495
6328	299	338
6329	494	747
6330	233	925
6331	20	979
6332	17	861
6333	801	959
6334	550	935
6335	758	165
6336	428	694
6337	911	196
6338	57	759
6339	786	259
6340	727	131
6341	16	405
6342	630	962
6343	990	429
6344	868	137
6345	451	744
6346	261	760
6347	919	900
6348	500	425
6349	193	93
6350	294	936
6351	324	551
6352	673	938
6353	201	157
6354	236	130
6355	540	883
6356	937	315
6357	850	879
6358	5	437
6359	593	624
6360	620	538
6361	979	665
6362	453	627
6363	218	931
6364	803	758
6365	213	989
6366	713	206
6367	199	827
6368	933	152
6369	422	964
6370	665	916
6371	425	97
6372	343	134
6373	482	670
6374	465	570
6375	843	379
6376	392	516
6377	482	888
6378	175	601
6379	490	687
6380	26	737
6381	646	922
6382	755	713
6383	872	837
6384	275	729
6385	207	209
6386	840	542
6387	418	417
6388	195	853
6389	743	501
6390	678	895
6391	803	394
6392	986	576
6393	91	239
6394	687	457
6395	637	813
6396	426	321
6397	963	977
6398	146	297
6399	730	363
6400	40	113
6401	339	405
6402	663	787
6403	419	836
6404	745	23
6405	631	590
6406	435	350
6407	575	165
6408	987	238
6409	721	191
6410	462	422
6411	98	554
6412	245	601
6413	344	783
6414	942	77
6415	429	762
6416	784	207
6417	730	408
6418	350	910
6419	430	318
6420	585	393
6421	177	551
6422	542	140
6423	781	741
6424	322	113
6425	308	589
6426	260	750
6427	822	950
6428	598	163
6429	921	220
6430	187	560
6431	381	507
6432	73	64
6433	94	780
6434	288	747
6435	511	669
6436	360	336
6437	428	279
6438	504	393
6439	180	90
6440	981	169
6441	576	844
6442	948	701
6443	639	711
6444	55	186
6445	51	120
6446	359	565
6447	346	576
6448	427	461
6449	635	664
6450	926	807
6451	989	630
6452	805	860
6453	97	45
6454	756	300
6455	763	126
6456	311	388
6457	17	349
6458	953	330
6459	746	559
6460	306	297
6461	895	185
6462	392	133
6463	972	877
6464	200	946
6465	438	704
6466	841	686
6467	975	836
6468	934	644
6469	973	910
6470	639	436
6471	820	246
6472	920	486
6473	536	97
6474	308	521
6475	355	450
6476	977	437
6477	932	852
6478	622	805
6479	624	855
6480	32	787
6481	249	214
6482	481	997
6483	766	312
6484	950	997
6485	484	326
6486	881	885
6487	895	690
6488	837	450
6489	515	478
6490	489	174
6491	13	500
6492	709	93
6493	640	821
6494	992	713
6495	126	166
6496	329	387
6497	410	820
6498	226	502
6499	655	860
6500	821	411
6501	989	744
6502	512	838
6503	313	635
6504	713	738
6505	393	68
6506	128	127
6507	636	873
6508	917	152
6509	557	62
6510	969	124
6511	808	762
6512	150	904
6513	881	11
6514	140	485
6515	836	632
6516	846	880
6517	344	682
6518	582	127
6519	139	684
6520	259	42
6521	900	407
6522	400	885
6523	572	898
6524	48	382
6525	176	512
6526	214	724
6527	753	194
6528	626	633
6529	663	604
6530	557	385
6531	939	515
6532	419	461
6533	603	741
6534	903	41
6535	61	380
6536	424	100
6537	897	157
6538	184	77
6539	131	49
6540	464	764
6541	359	900
6542	684	85
6543	660	496
6544	630	824
6545	21	169
6546	519	636
6547	784	576
6548	219	328
6549	874	341
6550	750	144
6551	822	540
6552	480	776
6553	747	358
6554	658	504
6555	82	342
6556	733	601
6557	511	297
6558	422	123
6559	654	358
6560	994	538
6561	467	982
6562	517	905
6563	329	109
6564	985	343
6565	619	620
6566	968	384
6567	401	154
6568	493	983
6569	71	823
6570	538	356
6571	184	836
6572	904	375
6573	262	720
6574	66	447
6575	490	624
6576	333	992
6577	363	238
6578	413	584
6579	563	393
6580	290	544
6581	469	917
6582	428	636
6583	556	426
6584	200	512
6585	595	303
6586	156	745
6587	708	652
6588	777	213
6589	238	525
6590	964	668
6591	681	208
6592	97	470
6593	230	167
6594	301	504
6595	622	932
6596	695	387
6597	561	214
6598	487	176
6599	574	284
6600	127	294
6601	365	641
6602	208	766
6603	776	557
6604	726	324
6605	400	73
6606	897	312
6607	852	429
6608	259	572
6609	268	552
6610	148	796
6611	565	861
6612	179	344
6613	460	669
6614	869	399
6615	593	123
6616	194	763
6617	902	947
6618	859	251
6619	886	895
6620	70	32
6621	267	895
6622	160	799
6623	211	256
6624	984	586
6625	743	415
6626	181	187
6627	875	572
6628	473	857
6629	123	432
6630	759	303
6631	763	843
6632	893	892
6633	256	385
6634	352	104
6635	290	633
6636	710	510
6637	171	101
6638	667	998
6639	652	779
6640	595	785
6641	448	594
6642	658	126
6643	115	903
6644	205	829
6645	689	286
6646	698	354
6647	881	548
6648	994	434
6649	316	312
6650	678	928
6651	387	154
6652	315	889
6653	628	834
6654	691	803
6655	108	86
6656	289	753
6657	313	282
6658	432	207
6659	517	467
6660	548	580
6661	566	269
6662	75	576
6663	301	31
6664	762	555
6665	425	838
6666	899	274
6667	498	818
6668	5	781
6669	590	175
6670	886	954
6671	523	11
6672	142	229
6673	785	627
6674	319	726
6675	127	27
6676	607	743
6677	572	807
6678	327	219
6679	189	533
6680	318	680
6681	759	703
6682	789	635
6683	417	49
6684	893	310
6685	713	33
6686	758	79
6687	857	116
6688	266	374
6689	46	713
6690	419	703
6691	270	898
6692	286	233
6693	34	296
6694	183	770
6695	553	827
6696	135	892
6697	20	161
6698	935	260
6699	484	815
6700	100	285
6701	469	314
6702	163	518
6703	144	159
6704	639	582
6705	618	471
6706	422	195
6707	521	566
6708	793	802
6709	976	998
6710	621	365
6711	95	567
6712	596	227
6713	540	119
6714	69	829
6715	639	728
6716	567	455
6717	634	755
6718	629	644
6719	475	317
6720	457	765
6721	253	968
6722	347	359
6723	764	7
6724	276	326
6725	987	864
6726	38	406
6727	353	197
6728	149	796
6729	253	560
6730	418	774
6731	107	851
6732	645	337
6733	412	502
6734	755	17
6735	773	959
6736	79	538
6737	104	479
6738	747	166
6739	256	221
6740	807	953
6741	239	557
6742	173	659
6743	986	596
6744	866	423
6745	330	755
6746	699	580
6747	142	988
6748	608	504
6749	971	307
6750	273	540
6751	560	876
6752	177	802
6753	71	75
6754	144	533
6755	269	916
6756	419	276
6757	92	964
6758	643	426
6759	393	591
6760	933	730
6761	142	942
6762	436	917
6763	968	988
6764	156	48
6765	626	441
6766	611	684
6767	185	288
6768	154	150
6769	526	702
6770	123	580
6771	218	203
6772	739	288
6773	517	939
6774	922	348
6775	858	443
6776	394	502
6777	932	854
6778	307	802
6779	767	598
6780	368	147
6781	749	929
6782	305	22
6783	276	385
6784	107	686
6785	550	209
6786	124	928
6787	558	803
6788	539	528
6789	162	673
6790	879	1000
6791	274	734
6792	558	678
6793	292	340
6794	881	713
6795	280	449
6796	892	696
6797	705	306
6798	356	592
6799	34	541
6800	574	126
6801	706	306
6802	134	895
6803	559	155
6804	76	504
6805	733	81
6806	904	938
6807	475	581
6808	612	339
6809	715	40
6810	847	127
6811	330	708
6812	707	762
6813	130	847
6814	224	92
6815	478	642
6816	393	690
6817	779	915
6818	934	678
6819	575	397
6820	286	839
6821	870	272
6822	73	80
6823	724	257
6824	640	994
6825	98	955
6826	306	56
6827	203	137
6828	766	543
6829	670	258
6830	831	160
6831	254	575
6832	57	77
6833	388	145
6834	223	128
6835	30	732
6836	146	611
6837	765	272
6838	191	351
6839	995	292
6840	782	403
6841	351	363
6842	400	562
6843	406	748
6844	870	834
6845	51	380
6846	558	757
6847	834	885
6848	282	750
6849	467	29
6850	42	412
6851	924	208
6852	581	329
6853	141	66
6854	761	468
6855	877	359
6856	850	394
6857	116	164
6858	258	39
6859	613	27
6860	554	151
6861	436	904
6862	954	337
6863	589	18
6864	328	407
6865	443	693
6866	164	107
6867	31	601
6868	38	181
6869	30	257
6870	742	226
6871	762	196
6872	970	475
6873	627	842
6874	826	177
6875	779	219
6876	649	913
6877	529	197
6878	991	809
6879	672	919
6880	502	361
6881	803	847
6882	188	662
6883	168	253
6884	716	716
6885	935	197
6886	237	225
6887	827	887
6888	756	658
6889	352	997
6890	135	394
6891	680	85
6892	457	809
6893	951	343
6894	615	37
6895	568	462
6896	733	864
6897	223	18
6898	246	680
6899	242	788
6900	811	86
6901	320	593
6902	468	672
6903	193	227
6904	977	807
6905	413	3
6906	501	866
6907	818	593
6908	574	193
6909	982	576
6910	873	203
6911	959	748
6912	715	486
6913	981	902
6914	870	2
6915	320	895
6916	836	128
6917	426	360
6918	314	773
6919	400	297
6920	920	808
6921	901	210
6922	319	242
6923	830	901
6924	514	837
6925	717	360
6926	31	108
6927	890	197
6928	754	296
6929	789	798
6930	474	837
6931	648	977
6932	753	576
6933	176	159
6934	270	229
6935	119	630
6936	505	363
6937	267	861
6938	977	342
6939	819	659
6940	225	135
6941	315	638
6942	620	477
6943	797	243
6944	59	28
6945	993	454
6946	483	457
6947	887	429
6948	548	974
6949	860	830
6950	168	210
6951	399	452
6952	200	372
6953	714	262
6954	800	911
6955	46	191
6956	89	116
6957	551	970
6958	850	313
6959	495	573
6960	895	170
6961	523	424
6962	37	220
6963	733	265
6964	348	677
6965	908	699
6966	881	898
6967	379	342
6968	838	988
6969	2	901
6970	507	785
6971	242	9
6972	507	286
6973	504	438
6974	981	462
6975	537	902
6976	851	735
6977	986	162
6978	634	305
6979	87	552
6980	324	837
6981	145	755
6982	940	994
6983	714	499
6984	88	954
6985	134	992
6986	158	326
6987	255	391
6988	421	118
6989	547	134
6990	682	70
6991	315	361
6992	823	497
6993	632	635
6994	787	333
6995	220	665
6996	44	97
6997	413	459
6998	906	979
6999	904	28
7000	884	644
7001	859	483
7002	755	736
7003	962	188
7004	632	445
7005	506	770
7006	796	446
7007	918	317
7008	601	209
7009	812	619
7010	507	725
7011	682	97
7012	853	282
7013	642	150
7014	26	516
7015	917	819
7016	104	271
7017	981	726
7018	782	405
7019	5	888
7020	245	655
7021	488	751
7022	742	128
7023	814	404
7024	876	449
7025	562	24
7026	855	519
7027	947	782
7028	734	758
7029	296	753
7030	106	665
7031	520	112
7032	730	119
7033	583	196
7034	56	19
7035	645	905
7036	659	582
7037	425	59
7038	53	592
7039	190	966
7040	363	27
7041	49	370
7042	92	690
7043	625	373
7044	269	298
7045	78	144
7046	811	907
7047	594	764
7048	115	427
7049	551	544
7050	316	125
7051	139	996
7052	303	533
7053	24	539
7054	409	19
7055	595	442
7056	696	183
7057	942	922
7058	482	781
7059	681	154
7060	61	358
7061	231	216
7062	437	58
7063	775	920
7064	521	87
7065	327	696
7066	244	996
7067	98	11
7068	914	861
7069	403	592
7070	219	899
7071	760	518
7072	103	329
7073	224	840
7074	91	859
7075	774	600
7076	442	534
7077	574	563
7078	903	28
7079	445	475
7080	849	910
7081	368	753
7082	947	299
7083	38	481
7084	206	434
7085	900	701
7086	817	519
7087	526	201
7088	569	893
7089	663	974
7090	519	515
7091	315	518
7092	692	467
7093	553	659
7094	526	961
7095	435	960
7096	7	821
7097	118	739
7098	763	43
7099	196	981
7100	939	219
7101	885	954
7102	711	736
7103	726	517
7104	488	609
7105	475	97
7106	346	50
7107	784	379
7108	22	653
7109	262	272
7110	244	794
7111	657	707
7112	376	766
7113	830	961
7114	143	725
7115	26	50
7116	124	462
7117	821	332
7118	726	768
7119	447	501
7120	66	909
7121	663	360
7122	260	497
7123	203	201
7124	6	798
7125	979	417
7126	967	253
7127	783	599
7128	994	146
7129	788	247
7130	707	604
7131	544	253
7132	991	281
7133	620	277
7134	902	708
7135	821	294
7136	314	659
7137	627	804
7138	189	458
7139	712	764
7140	784	887
7141	183	349
7142	460	372
7143	850	124
7144	186	498
7145	197	352
7146	567	699
7147	683	90
7148	783	816
7149	886	284
7150	51	594
7151	489	260
7152	62	368
7153	149	210
7154	90	677
7155	77	497
7156	575	545
7157	923	783
7158	143	593
7159	682	717
7160	40	956
7161	724	32
7162	901	689
7163	719	582
7164	773	660
7165	784	373
7166	232	769
7167	570	553
7168	310	220
7169	221	47
7170	692	304
7171	535	459
7172	954	424
7173	673	992
7174	404	128
7175	100	819
7176	906	465
7177	740	543
7178	621	169
7179	385	591
7180	872	421
7181	819	375
7182	901	550
7183	780	690
7184	695	987
7185	517	583
7186	347	935
7187	265	817
7188	638	593
7189	899	627
7190	631	327
7191	837	614
7192	204	658
7193	760	214
7194	228	370
7195	369	129
7196	972	324
7197	752	907
7198	135	143
7199	686	458
7200	190	798
7201	640	781
7202	606	321
7203	442	959
7204	148	227
7205	765	958
7206	334	98
7207	987	579
7208	855	763
7209	913	684
7210	984	507
7211	681	489
7212	426	432
7213	877	134
7214	72	46
7215	726	540
7216	187	550
7217	817	535
7218	334	696
7219	852	962
7220	247	808
7221	135	510
7222	807	841
7223	677	9
7224	463	405
7225	321	831
7226	505	241
7227	406	510
7228	10	780
7229	475	320
7230	690	87
7231	627	113
7232	744	560
7233	347	401
7234	334	116
7235	233	259
7236	943	328
7237	908	26
7238	979	346
7239	452	445
7240	933	428
7241	744	65
7242	364	124
7243	257	317
7244	587	240
7245	408	895
7246	720	906
7247	877	319
7248	613	562
7249	158	826
7250	853	364
7251	440	506
7252	229	413
7253	426	304
7254	686	277
7255	618	671
7256	484	43
7257	183	233
7258	979	100
7259	864	258
7260	371	875
7261	898	492
7262	196	441
7263	808	196
7264	882	443
7265	305	399
7266	68	200
7267	512	298
7268	525	492
7269	975	59
7270	141	577
7271	452	891
7272	753	389
7273	506	350
7274	677	146
7275	810	745
7276	335	421
7277	638	416
7278	349	690
7279	707	909
7280	835	924
7281	107	453
7282	230	107
7283	415	140
7284	520	105
7285	428	441
7286	350	599
7287	101	720
7288	316	163
7289	165	236
7290	211	563
7291	905	87
7292	151	13
7293	686	740
7294	752	79
7295	867	665
7296	145	863
7297	62	234
7298	456	396
7299	245	17
7300	662	504
7301	993	72
7302	568	7
7303	65	437
7304	849	837
7305	933	860
7306	74	566
7307	194	667
7308	219	547
7309	492	397
7310	568	696
7311	778	273
7312	517	220
7313	302	633
7314	111	674
7315	212	510
7316	109	514
7317	17	432
7318	536	748
7319	887	310
7320	533	169
7321	972	153
7322	898	103
7323	448	781
7324	60	214
7325	318	763
7326	205	105
7327	935	83
7328	600	591
7329	544	663
7330	457	387
7331	295	386
7332	631	352
7333	953	984
7334	72	1
7335	813	783
7336	265	666
7337	569	926
7338	51	668
7339	178	608
7340	273	946
7341	183	653
7342	612	31
7343	784	426
7344	183	811
7345	218	349
7346	27	25
7347	797	654
7348	650	569
7349	649	766
7350	326	113
7351	771	630
7352	117	937
7353	977	391
7354	172	144
7355	354	696
7356	566	729
7357	693	472
7358	312	910
7359	792	924
7360	426	105
7361	40	786
7362	420	542
7363	291	849
7364	291	895
7365	694	87
7366	83	596
7367	613	277
7368	743	674
7369	37	888
7370	135	498
7371	949	992
7372	688	117
7373	359	135
7374	443	114
7375	243	451
7376	243	607
7377	53	877
7378	346	169
7379	403	690
7380	585	201
7381	15	82
7382	846	898
7383	365	656
7384	132	897
7385	967	801
7386	1	13
7387	334	859
7388	10	373
7389	410	764
7390	115	93
7391	637	28
7392	926	506
7393	233	323
7394	365	568
7395	117	626
7396	796	287
7397	895	239
7398	168	770
7399	738	938
7400	115	761
7401	376	241
7402	839	953
7403	379	749
7404	426	80
7405	225	809
7406	927	370
7407	339	837
7408	930	17
7409	146	974
7410	267	228
7411	946	988
7412	663	663
7413	139	648
7414	432	34
7415	623	192
7416	266	485
7417	823	446
7418	722	79
7419	334	812
7420	15	940
7421	138	312
7422	690	593
7423	361	154
7424	420	157
7425	849	31
7426	381	832
7427	94	728
7428	539	646
7429	59	3
7430	761	97
7431	781	302
7432	218	521
7433	152	878
7434	168	357
7435	396	123
7436	739	866
7437	434	931
7438	623	781
7439	796	442
7440	838	798
7441	297	558
7442	23	541
7443	502	607
7444	746	48
7445	851	333
7446	376	691
7447	999	12
7448	337	866
7449	4	620
7450	888	2
7451	265	23
7452	728	908
7453	888	702
7454	571	45
7455	462	686
7456	802	95
7457	903	70
7458	131	785
7459	969	183
7460	929	295
7461	946	192
7462	23	533
7463	251	124
7464	263	703
7465	448	214
7466	700	703
7467	534	183
7468	239	112
7469	436	957
7470	158	414
7471	347	85
7472	749	226
7473	483	3
7474	103	197
7475	487	960
7476	818	321
7477	690	642
7478	839	58
7479	104	426
7480	685	629
7481	322	797
7482	279	656
7483	695	913
7484	41	926
7485	14	294
7486	119	676
7487	317	548
7488	189	411
7489	818	981
7490	710	621
7491	194	506
7492	543	478
7493	945	799
7494	794	335
7495	903	82
7496	680	608
7497	11	185
7498	258	309
7499	114	888
7500	416	446
7501	517	968
7502	988	778
7503	297	892
7504	794	562
7505	352	112
7506	631	298
7507	875	337
7508	850	955
7509	711	302
7510	77	974
7511	222	563
7512	506	622
7513	656	714
7514	675	90
7515	927	769
7516	365	504
7517	582	550
7518	611	707
7519	755	10
7520	68	96
7521	787	522
7522	420	766
7523	39	369
7524	107	244
7525	71	637
7526	535	196
7527	973	55
7528	223	19
7529	220	399
7530	24	977
7531	734	462
7532	870	797
7533	108	413
7534	813	450
7535	379	892
7536	156	116
7537	608	836
7538	835	794
7539	3	937
7540	416	918
7541	929	341
7542	65	875
7543	99	974
7544	158	701
7545	971	717
7546	79	41
7547	417	338
7548	604	673
7549	373	484
7550	241	618
7551	657	291
7552	914	836
7553	924	438
7554	930	406
7555	984	633
7556	334	136
7557	656	611
7558	131	296
7559	120	330
7560	834	761
7561	268	444
7562	288	605
7563	823	180
7564	266	515
7565	356	918
7566	772	230
7567	277	934
7568	243	192
7569	710	345
7570	667	765
7571	588	239
7572	502	229
7573	50	38
7574	363	666
7575	84	265
7576	911	760
7577	821	91
7578	584	330
7579	62	336
7580	832	632
7581	632	51
7582	674	36
7583	48	919
7584	596	585
7585	757	623
7586	652	888
7587	783	661
7588	209	495
7589	259	416
7590	216	994
7591	582	254
7592	993	742
7593	61	282
7594	678	272
7595	60	622
7596	634	220
7597	679	343
7598	631	342
7599	620	789
7600	649	247
7601	582	783
7602	620	826
7603	249	316
7604	433	582
7605	307	707
7606	737	93
7607	507	728
7608	331	713
7609	540	855
7610	834	381
7611	179	722
7612	97	599
7613	107	306
7614	47	548
7615	532	800
7616	792	921
7617	337	704
7618	177	407
7619	851	881
7620	282	224
7621	174	756
7622	182	415
7623	787	470
7624	755	427
7625	821	561
7626	457	160
7627	398	977
7628	776	18
7629	309	905
7630	987	867
7631	903	121
7632	637	292
7633	462	488
7634	1000	976
7635	281	244
7636	470	11
7637	377	388
7638	915	363
7639	779	323
7640	714	840
7641	714	698
7642	38	603
7643	675	3
7644	124	191
7645	764	460
7646	303	841
7647	514	75
7648	899	717
7649	803	96
7650	747	798
7651	70	170
7652	499	577
7653	693	411
7654	107	266
7655	170	295
7656	974	217
7657	48	424
7658	434	748
7659	968	395
7660	585	377
7661	417	716
7662	176	432
7663	35	646
7664	246	123
7665	553	486
7666	995	244
7667	446	669
7668	636	964
7669	29	463
7670	187	568
7671	784	520
7672	223	678
7673	557	418
7674	97	258
7675	301	856
7676	824	230
7677	337	299
7678	499	411
7679	812	737
7680	304	216
7681	771	672
7682	132	209
7683	118	11
7684	362	876
7685	680	569
7686	645	626
7687	99	269
7688	544	784
7689	438	484
7690	331	742
7691	936	333
7692	513	837
7693	946	711
7694	601	955
7695	732	947
7696	134	731
7697	695	924
7698	64	865
7699	418	691
7700	402	335
7701	911	266
7702	172	956
7703	931	825
7704	468	839
7705	562	887
7706	417	712
7707	517	654
7708	493	571
7709	263	16
7710	969	669
7711	839	799
7712	834	876
7713	553	46
7714	974	817
7715	906	675
7716	43	421
7717	39	219
7718	228	228
7719	614	666
7720	488	282
7721	146	506
7722	850	620
7723	850	586
7724	792	220
7725	638	964
7726	891	170
7727	611	185
7728	167	816
7729	606	51
7730	587	799
7731	35	25
7732	378	913
7733	431	931
7734	755	452
7735	433	687
7736	647	645
7737	227	733
7738	356	608
7739	12	1000
7740	853	858
7741	900	92
7742	42	421
7743	969	924
7744	679	798
7745	880	760
7746	133	377
7747	671	636
7748	816	146
7749	140	211
7750	514	452
7751	591	821
7752	343	184
7753	870	556
7754	938	91
7755	675	629
7756	463	707
7757	432	40
7758	365	953
7759	610	77
7760	108	223
7761	438	156
7762	606	108
7763	426	259
7764	390	146
7765	182	126
7766	140	532
7767	454	721
7768	540	235
7769	360	26
7770	122	944
7771	841	195
7772	776	496
7773	305	798
7774	15	184
7775	132	644
7776	785	855
7777	161	318
7778	95	184
7779	284	593
7780	1000	134
7781	813	142
7782	513	163
7783	311	189
7784	381	574
7785	775	210
7786	812	110
7787	993	45
7788	843	470
7789	552	527
7790	926	753
7791	541	752
7792	829	337
7793	615	978
7794	900	286
7795	496	943
7796	163	804
7797	507	539
7798	34	820
7799	119	57
7800	759	668
7801	740	722
7802	409	444
7803	366	402
7804	164	434
7805	405	79
7806	431	439
7807	224	318
7808	481	443
7809	805	82
7810	725	849
7811	624	402
7812	692	559
7813	145	637
7814	856	697
7815	695	980
7816	865	833
7817	145	516
7818	209	182
7819	512	935
7820	561	641
7821	290	71
7822	861	759
7823	718	646
7824	46	524
7825	71	540
7826	757	598
7827	31	365
7828	100	559
7829	747	444
7830	189	372
7831	825	495
7832	215	411
7833	32	191
7834	310	871
7835	378	729
7836	906	491
7837	760	981
7838	290	474
7839	801	355
7840	303	237
7841	771	913
7842	95	628
7843	798	444
7844	349	269
7845	86	265
7846	299	557
7847	974	259
7848	812	290
7849	708	380
7850	292	635
7851	199	99
7852	81	94
7853	712	494
7854	7	400
7855	572	339
7856	577	538
7857	66	984
7858	931	597
7859	638	74
7860	545	938
7861	143	352
7862	827	535
7863	140	148
7864	903	839
7865	863	211
7866	417	780
7867	782	204
7868	115	62
7869	506	742
7870	807	417
7871	206	372
7872	478	872
7873	689	138
7874	388	861
7875	991	677
7876	215	219
7877	229	491
7878	955	190
7879	629	906
7880	829	944
7881	749	846
7882	553	741
7883	786	395
7884	362	777
7885	335	442
7886	305	642
7887	512	47
7888	515	570
7889	684	614
7890	731	156
7891	127	426
7892	905	618
7893	464	742
7894	528	49
7895	971	115
7896	359	743
7897	370	743
7898	981	791
7899	18	1
7900	353	862
7901	379	884
7902	965	879
7903	481	118
7904	549	188
7905	53	962
7906	749	807
7907	172	477
7908	220	931
7909	817	187
7910	939	793
7911	91	923
7912	40	351
7913	685	70
7914	953	156
7915	551	444
7916	678	749
7917	733	972
7918	72	948
7919	94	732
7920	161	18
7921	60	935
7922	914	617
7923	304	34
7924	568	355
7925	500	851
7926	523	195
7927	108	625
7928	337	336
7929	611	995
7930	743	710
7931	586	197
7932	543	844
7933	929	990
7934	617	761
7935	148	142
7936	41	431
7937	249	914
7938	488	793
7939	413	210
7940	888	977
7941	402	385
7942	765	919
7943	127	799
7944	83	860
7945	205	378
7946	18	755
7947	178	69
7948	142	966
7949	62	231
7950	665	612
7951	111	849
7952	114	861
7953	213	730
7954	563	500
7955	264	339
7956	432	218
7957	812	642
7958	463	955
7959	247	453
7960	266	127
7961	403	259
7962	382	369
7963	51	509
7964	66	979
7965	947	302
7966	54	392
7967	571	14
7968	237	298
7969	686	377
7970	449	904
7971	120	290
7972	47	600
7973	912	952
7974	268	911
7975	469	726
7976	308	301
7977	435	494
7978	562	664
7979	81	904
7980	630	182
7981	278	812
7982	892	346
7983	853	448
7984	606	674
7985	474	601
7986	949	318
7987	2	878
7988	496	765
7989	835	7
7990	867	224
7991	58	334
7992	301	574
7993	3	660
7994	136	672
7995	592	708
7996	89	92
7997	733	373
7998	300	653
7999	737	848
8000	994	665
8001	50	729
8002	687	401
8003	180	98
8004	93	218
8005	64	179
8006	746	609
8007	116	825
8008	923	970
8009	271	86
8010	200	308
8011	422	589
8012	215	861
8013	510	943
8014	415	487
8015	924	459
8016	15	668
8017	62	926
8018	25	617
8019	996	447
8020	393	747
8021	133	784
8022	205	881
8023	493	631
8024	214	942
8025	697	640
8026	120	340
8027	696	721
8028	555	742
8029	774	294
8030	737	59
8031	875	450
8032	350	143
8033	78	205
8034	732	626
8035	870	126
8036	795	840
8037	268	951
8038	787	873
8039	731	523
8040	355	57
8041	112	717
8042	227	17
8043	26	491
8044	136	295
8045	535	345
8046	256	175
8047	618	231
8048	571	712
8049	401	702
8050	46	773
8051	622	489
8052	30	948
8053	189	464
8054	167	193
8055	462	899
8056	504	540
8057	344	699
8058	494	465
8059	445	819
8060	365	925
8061	419	4
8062	70	539
8063	669	13
8064	89	457
8065	92	764
8066	466	702
8067	633	886
8068	325	243
8069	13	55
8070	894	680
8071	620	149
8072	428	974
8073	108	312
8074	919	706
8075	983	161
8076	628	888
8077	947	558
8078	884	248
8079	90	142
8080	263	122
8081	280	549
8082	532	532
8083	428	476
8084	868	303
8085	752	84
8086	456	778
8087	468	341
8088	180	531
8089	781	591
8090	919	720
8091	137	960
8092	645	549
8093	849	418
8094	621	490
8095	308	562
8096	825	418
8097	13	683
8098	643	834
8099	12	531
8100	868	411
8101	766	296
8102	190	810
8103	340	879
8104	182	386
8105	565	552
8106	490	753
8107	713	99
8108	965	171
8109	376	985
8110	137	132
8111	283	272
8112	791	735
8113	88	48
8114	200	229
8115	405	53
8116	407	225
8117	4	533
8118	886	433
8119	359	185
8120	220	591
8121	626	24
8122	630	11
8123	351	778
8124	423	252
8125	758	238
8126	326	984
8127	847	923
